Model,MDO3034
Firmware Version,1.26

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-06,
Horizontal Delay,6e-06,
Sample Interval,2e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Vertical Position,-3,-3
,,
,,
,,
Label,,
TIME,CH1,CH2
1.2776e-05,2.32,7.12
1.2778e-05,2.32,7.12
1.2780e-05,2.4,7.2
1.2782e-05,2.32,7.2
1.2784e-05,2.32,7.04
1.2786e-05,2.32,7.2
1.2788e-05,2.32,7.2
1.2790e-05,2.32,7.2
1.2792e-05,2.32,7.2
1.2794e-05,2.4,7.2
1.2796e-05,2.32,7.2
1.2798e-05,2.32,7.28
1.2800e-05,2.24,7.12
1.2802e-05,2.32,7.12
1.2804e-05,2.4,7.2
1.2806e-05,2.32,7.2
1.2808e-05,2.32,7.2
1.2810e-05,2.32,7.12
1.2812e-05,2.4,7.12
1.2814e-05,2.32,7.12
1.2816e-05,2.24,7.12
1.2818e-05,2.32,7.2
1.2820e-05,2.32,7.2
1.2822e-05,2.32,7.12
1.2824e-05,2.4,7.2
1.2826e-05,2.32,7.12
1.2828e-05,2.32,7.12
1.2830e-05,2.4,7.2
1.2832e-05,2.32,7.04
1.2834e-05,2.4,7.04
1.2836e-05,2.32,7.12
1.2838e-05,2.32,7.12
1.2840e-05,2.32,7.2
1.2842e-05,2.32,7.04
1.2844e-05,2.4,7.2
1.2846e-05,2.32,7.12
1.2848e-05,2.24,7.2
1.2850e-05,2.32,7.04
1.2852e-05,2.24,7.2
1.2854e-05,2.32,7.2
1.2856e-05,2.32,7.2
1.2858e-05,2.32,7.2
1.2860e-05,2.4,7.12
1.2862e-05,2.4,7.12
1.2864e-05,2.32,7.2
1.2866e-05,2.32,7.12
1.2868e-05,2.32,7.04
1.2870e-05,2.4,7.2
1.2872e-05,2.32,7.2
1.2874e-05,2.32,7.2
1.2876e-05,2.32,7.12
1.2878e-05,2.32,7.2
1.2880e-05,2.32,7.2
1.2882e-05,2.32,7.12
1.2884e-05,2.32,7.2
1.2886e-05,2.32,7.2
1.2888e-05,2.32,7.12
1.2890e-05,2.24,7.2
1.2892e-05,2.24,7.2
1.2894e-05,2.32,7.2
1.2896e-05,2.32,7.2
1.2898e-05,2.32,7.12
1.2900e-05,2.4,7.2
1.2902e-05,2.4,7.2
1.2904e-05,2.24,7.12
1.2906e-05,2.24,7.12
1.2908e-05,2.24,7.2
1.2910e-05,2.32,7.2
1.2912e-05,2.32,7.2
1.2914e-05,2.4,7.2
1.2916e-05,2.32,7.12
1.2918e-05,2.32,7.2
1.2920e-05,2.24,7.2
1.2922e-05,2.32,7.2
1.2924e-05,2.32,7.2
1.2926e-05,2.32,7.2
1.2928e-05,2.32,7.04
1.2930e-05,2.24,7.2
1.2932e-05,2.32,7.12
1.2934e-05,2.4,7.2
1.2936e-05,2.4,7.2
1.2938e-05,2.24,7.12
1.2940e-05,2.4,7.2
1.2942e-05,2.32,7.12
1.2944e-05,2.24,7.2
1.2946e-05,2.4,7.12
1.2948e-05,2.4,7.2
1.2950e-05,2.32,7.2
1.2952e-05,2.32,7.12
1.2954e-05,2.24,7.2
1.2956e-05,2.32,7.12
1.2958e-05,2.32,7.2
1.2960e-05,2.24,7.12
1.2962e-05,2.32,7.12
1.2964e-05,2.32,7.12
1.2966e-05,2.24,7.2
1.2968e-05,2.24,7.2
1.2970e-05,2.32,7.2
1.2972e-05,2.32,7.12
1.2974e-05,2.4,7.2
1.2976e-05,2.32,7.04
1.2978e-05,2.24,7.12
1.2980e-05,2.4,7.04
1.2982e-05,2.32,7.2
1.2984e-05,2.32,7.2
1.2986e-05,2.32,7.2
1.2988e-05,2.32,7.2
1.2990e-05,2.24,7.12
1.2992e-05,2.32,7.12
1.2994e-05,2.32,7.2
1.2996e-05,2.24,7.2
1.2998e-05,2.32,7.12
1.3000e-05,2.32,7.12
1.3002e-05,2.24,7.2
1.3004e-05,2.32,7.2
1.3006e-05,2.32,7.2
1.3008e-05,2.24,7.12
1.3010e-05,2.32,7.2
1.3012e-05,2.24,7.12
1.3014e-05,2.32,7.2
1.3016e-05,2.24,7.2
1.3018e-05,2.32,7.2
1.3020e-05,2.32,7.04
1.3022e-05,2.32,7.2
1.3024e-05,2.32,7.2
1.3026e-05,2.32,7.12
1.3028e-05,2.24,7.2
1.3030e-05,2.32,7.2
1.3032e-05,2.24,7.2
1.3034e-05,2.24,7.2
1.3036e-05,2.32,7.2
1.3038e-05,2.48,7.12
1.3040e-05,2.32,7.28
1.3042e-05,2.24,7.2
1.3044e-05,2.32,7.2
1.3046e-05,2.32,7.2
1.3048e-05,2.4,7.2
1.3050e-05,2.24,7.12
1.3052e-05,2.32,7.12
1.3054e-05,2.4,7.2
1.3056e-05,2.24,7.12
1.3058e-05,2.32,7.2
1.3060e-05,2.32,7.28
1.3062e-05,2.24,7.12
1.3064e-05,2.24,7.12
1.3066e-05,2.24,7.2
1.3068e-05,2.24,7.2
1.3070e-05,2.32,7.12
1.3072e-05,2.32,7.12
1.3074e-05,2.32,7.2
1.3076e-05,2.24,7.2
1.3078e-05,2.4,7.2
1.3080e-05,2.24,7.2
1.3082e-05,2.32,7.2
1.3084e-05,2.32,7.2
1.3086e-05,2.32,7.2
1.3088e-05,2.32,7.12
1.3090e-05,2.24,7.12
1.3092e-05,2.24,7.12
1.3094e-05,2.24,7.2
1.3096e-05,2.24,7.2
1.3098e-05,2.24,7.2
1.3100e-05,2.24,7.2
1.3102e-05,2.24,7.2
1.3104e-05,2.4,7.2
1.3106e-05,2.32,7.2
1.3108e-05,2.32,7.2
1.3110e-05,2.24,7.2
1.3112e-05,2.24,7.12
1.3114e-05,2.32,7.2
1.3116e-05,2.32,7.12
1.3118e-05,2.24,7.2
1.3120e-05,2.32,7.12
1.3122e-05,2.24,7.2
1.3124e-05,2.24,7.12
1.3126e-05,2.24,7.2
1.3128e-05,2.24,7.2
1.3130e-05,2.32,7.28
1.3132e-05,2.24,7.2
1.3134e-05,2.32,7.2
1.3136e-05,2.32,7.2
1.3138e-05,2.24,7.2
1.3140e-05,2.24,7.2
1.3142e-05,2.32,7.2
1.3144e-05,2.32,7.2
1.3146e-05,2.32,7.28
1.3148e-05,2.24,7.2
1.3150e-05,2.32,7.12
1.3152e-05,2.24,7.12
1.3154e-05,2.32,7.2
1.3156e-05,2.32,7.2
1.3158e-05,2.24,7.2
1.3160e-05,2.32,7.2
1.3162e-05,2.24,7.2
1.3164e-05,2.24,7.12
1.3166e-05,2.24,7.2
1.3168e-05,2.32,7.28
1.3170e-05,2.32,7.2
1.3172e-05,2.32,7.2
1.3174e-05,2.32,7.2
1.3176e-05,2.32,7.2
1.3178e-05,2.32,7.2
1.3180e-05,2.24,7.28
1.3182e-05,2.32,7.2
1.3184e-05,2.32,7.2
1.3186e-05,2.24,7.12
1.3188e-05,2.24,7.2
1.3190e-05,2.32,7.12
1.3192e-05,2.32,7.2
1.3194e-05,2.24,7.2
1.3196e-05,2.4,7.2
1.3198e-05,2.16,7.2
1.3200e-05,2.24,7.2
1.3202e-05,2.32,7.2
1.3204e-05,2.32,7.2
1.3206e-05,2.24,7.2
1.3208e-05,2.32,7.2
1.3210e-05,2.32,7.2
1.3212e-05,2.24,7.28
1.3214e-05,2.24,7.2
1.3216e-05,2.32,7.12
1.3218e-05,2.24,7.12
1.3220e-05,2.24,7.2
1.3222e-05,2.32,7.2
1.3224e-05,2.24,7.2
1.3226e-05,2.24,7.2
1.3228e-05,2.24,7.2
1.3230e-05,2.32,7.2
1.3232e-05,2.32,7.2
1.3234e-05,2.32,7.2
1.3236e-05,2.24,7.2
1.3238e-05,2.24,7.12
1.3240e-05,2.4,7.2
1.3242e-05,2.32,7.2
1.3244e-05,2.32,7.2
1.3246e-05,2.24,7.12
1.3248e-05,2.24,7.2
1.3250e-05,2.24,7.2
1.3252e-05,2.24,7.2
1.3254e-05,2.24,7.2
1.3256e-05,2.32,7.28
1.3258e-05,2.32,7.2
1.3260e-05,2.24,7.28
1.3262e-05,2.32,7.2
1.3264e-05,2.32,7.2
1.3266e-05,2.32,7.2
1.3268e-05,2.32,7.28
1.3270e-05,2.24,7.2
1.3272e-05,2.32,7.2
1.3274e-05,2.32,7.2
1.3276e-05,2.24,7.2
1.3278e-05,2.4,7.12
1.3280e-05,2.24,7.2
1.3282e-05,2.24,7.2
1.3284e-05,2.32,7.2
1.3286e-05,2.24,7.2
1.3288e-05,2.32,7.2
1.3290e-05,2.32,7.12
1.3292e-05,2.32,7.2
1.3294e-05,2.32,7.2
1.3296e-05,2.24,7.2
1.3298e-05,2.32,7.2
1.3300e-05,2.24,7.2
1.3302e-05,2.24,7.28
1.3304e-05,2.32,7.2
1.3306e-05,2.24,7.2
1.3308e-05,2.24,7.2
1.3310e-05,2.24,7.2
1.3312e-05,2.32,7.2
1.3314e-05,2.32,7.2
1.3316e-05,2.32,7.2
1.3318e-05,2.16,7.2
1.3320e-05,2.32,7.2
1.3322e-05,2.24,7.2
1.3324e-05,2.32,7.2
1.3326e-05,2.24,7.2
1.3328e-05,2.24,7.28
1.3330e-05,2.32,7.2
1.3332e-05,2.24,7.2
1.3334e-05,2.24,7.2
1.3336e-05,2.24,7.2
1.3338e-05,2.16,7.12
1.3340e-05,2.24,7.2
1.3342e-05,2.16,7.2
1.3344e-05,2.32,7.2
1.3346e-05,2.32,7.2
1.3348e-05,2.4,7.2
1.3350e-05,2.24,7.28
1.3352e-05,2.24,7.2
1.3354e-05,2.24,7.2
1.3356e-05,2.32,7.2
1.3358e-05,2.24,7.28
1.3360e-05,2.24,7.2
1.3362e-05,2.24,7.2
1.3364e-05,2.16,7.2
1.3366e-05,2.24,7.2
1.3368e-05,2.24,7.2
1.3370e-05,2.24,7.28
1.3372e-05,2.24,7.2
1.3374e-05,2.24,7.2
1.3376e-05,2.24,7.2
1.3378e-05,2.24,7.2
1.3380e-05,2.24,7.28
1.3382e-05,2.16,7.2
1.3384e-05,2.32,7.2
1.3386e-05,2.32,7.2
1.3388e-05,2.24,7.2
1.3390e-05,2.24,7.2
1.3392e-05,2.24,7.2
1.3394e-05,2.16,7.2
1.3396e-05,2.32,7.2
1.3398e-05,2.24,7.2
1.3400e-05,2.16,7.2
1.3402e-05,2.32,7.2
1.3404e-05,2.24,7.2
1.3406e-05,2.16,7.2
1.3408e-05,2.24,7.2
1.3410e-05,2.32,7.2
1.3412e-05,2.16,7.2
1.3414e-05,2.32,7.2
1.3416e-05,2.24,7.28
1.3418e-05,2.24,7.2
1.3420e-05,2.24,7.2
1.3422e-05,2.32,7.2
1.3424e-05,2.24,7.2
1.3426e-05,2.32,7.2
1.3428e-05,2.24,7.2
1.3430e-05,2.16,7.2
1.3432e-05,2.24,7.28
1.3434e-05,2.24,7.2
1.3436e-05,2.24,7.2
1.3438e-05,2.24,7.2
1.3440e-05,2.32,7.28
1.3442e-05,2.24,7.2
1.3444e-05,2.24,7.2
1.3446e-05,2.24,7.2
1.3448e-05,2.24,7.2
1.3450e-05,2.32,7.28
1.3452e-05,2.24,7.2
1.3454e-05,2.24,7.2
1.3456e-05,2.24,7.2
1.3458e-05,2.24,7.2
1.3460e-05,2.24,7.2
1.3462e-05,2.24,7.28
1.3464e-05,2.24,7.2
1.3466e-05,2.08,7.2
1.3468e-05,2.24,7.28
1.3470e-05,2.16,7.28
1.3472e-05,2.16,7.2
1.3474e-05,2.24,7.2
1.3476e-05,2.24,7.2
1.3478e-05,2.24,7.12
1.3480e-05,2.24,7.28
1.3482e-05,2.32,7.2
1.3484e-05,2.24,7.2
1.3486e-05,2.16,7.2
1.3488e-05,2.24,7.2
1.3490e-05,2.24,7.2
1.3492e-05,2.24,7.12
1.3494e-05,2.32,7.2
1.3496e-05,2.24,7.2
1.3498e-05,2.24,7.2
1.3500e-05,2.32,7.2
1.3502e-05,2.32,7.2
1.3504e-05,2.24,7.2
1.3506e-05,2.24,7.2
1.3508e-05,2.16,7.2
1.3510e-05,2.24,7.2
1.3512e-05,2.24,7.2
1.3514e-05,2.24,7.2
1.3516e-05,2.16,7.2
1.3518e-05,2.16,7.2
1.3520e-05,2.24,7.28
1.3522e-05,2.24,7.2
1.3524e-05,2.24,7.2
1.3526e-05,2.24,7.28
1.3528e-05,2.24,7.2
1.3530e-05,2.24,7.2
1.3532e-05,2.24,7.28
1.3534e-05,2.08,7.2
1.3536e-05,2.24,7.2
1.3538e-05,2.24,7.2
1.3540e-05,2.24,7.2
1.3542e-05,2.32,7.2
1.3544e-05,2.24,7.2
1.3546e-05,2.24,7.2
1.3548e-05,2.32,7.2
1.3550e-05,2.24,7.2
1.3552e-05,2.24,7.2
1.3554e-05,2.16,7.2
1.3556e-05,2.32,7.28
1.3558e-05,2.24,7.2
1.3560e-05,2.16,7.2
1.3562e-05,2.24,7.2
1.3564e-05,2.24,7.2
1.3566e-05,2.16,7.2
1.3568e-05,2.24,7.28
1.3570e-05,2.16,7.2
1.3572e-05,2.16,7.28
1.3574e-05,2.24,7.2
1.3576e-05,2.24,7.2
1.3578e-05,2.24,7.28
1.3580e-05,2.24,7.2
1.3582e-05,2.24,7.2
1.3584e-05,2.16,7.2
1.3586e-05,2.16,7.28
1.3588e-05,2.16,7.12
1.3590e-05,2.16,7.2
1.3592e-05,2.16,7.2
1.3594e-05,2.24,7.2
1.3596e-05,2.16,7.28
1.3598e-05,2.24,7.2
1.3600e-05,2.16,7.28
1.3602e-05,2.16,7.2
1.3604e-05,2.24,7.2
1.3606e-05,2.16,7.28
1.3608e-05,2.16,7.2
1.3610e-05,2.24,7.2
1.3612e-05,2.24,7.28
1.3614e-05,2.32,7.2
1.3616e-05,2.16,7.28
1.3618e-05,2.16,7.2
1.3620e-05,2.24,7.12
1.3622e-05,2.24,7.2
1.3624e-05,2.24,7.28
1.3626e-05,2.24,7.2
1.3628e-05,2.16,7.2
1.3630e-05,2.24,7.2
1.3632e-05,2.24,7.2
1.3634e-05,2.24,7.28
1.3636e-05,2.24,7.2
1.3638e-05,2.24,7.2
1.3640e-05,2.16,7.2
1.3642e-05,2.24,7.28
1.3644e-05,2.16,7.12
1.3646e-05,2.16,7.2
1.3648e-05,2.32,7.28
1.3650e-05,2.24,7.2
1.3652e-05,2.24,7.2
1.3654e-05,2.24,7.28
1.3656e-05,2.16,7.2
1.3658e-05,2.16,7.2
1.3660e-05,2.24,7.2
1.3662e-05,2.16,7.2
1.3664e-05,2.16,7.12
1.3666e-05,2.16,7.2
1.3668e-05,2.24,7.28
1.3670e-05,2.16,7.28
1.3672e-05,2.16,7.28
1.3674e-05,2.24,7.2
1.3676e-05,2.24,7.2
1.3678e-05,2.16,7.28
1.3680e-05,2.24,7.2
1.3682e-05,2.24,7.2
1.3684e-05,2.16,7.28
1.3686e-05,2.24,7.28
1.3688e-05,2.16,7.28
1.3690e-05,2.24,7.36
1.3692e-05,2.16,7.2
1.3694e-05,2.24,7.28
1.3696e-05,2.24,7.2
1.3698e-05,2.32,7.2
1.3700e-05,2.16,7.2
1.3702e-05,2.24,7.2
1.3704e-05,2.16,7.2
1.3706e-05,2.24,7.2
1.3708e-05,2.24,7.2
1.3710e-05,2.16,7.2
1.3712e-05,2.16,7.28
1.3714e-05,2.16,7.2
1.3716e-05,2.16,7.28
1.3718e-05,2.08,7.28
1.3720e-05,2.16,7.2
1.3722e-05,2.16,7.2
1.3724e-05,2.16,7.28
1.3726e-05,2.16,7.28
1.3728e-05,2.24,7.2
1.3730e-05,2.16,7.2
1.3732e-05,2.16,7.28
1.3734e-05,2.24,7.28
1.3736e-05,2.24,7.2
1.3738e-05,2.16,7.2
1.3740e-05,2.24,7.28
1.3742e-05,2.32,7.2
1.3744e-05,2.24,7.2
1.3746e-05,2.16,7.28
1.3748e-05,2.16,7.28
1.3750e-05,2.24,7.28
1.3752e-05,2.16,7.2
1.3754e-05,2.24,7.2
1.3756e-05,2.24,7.28
1.3758e-05,2.16,7.2
1.3760e-05,2.24,7.2
1.3762e-05,2.16,7.2
1.3764e-05,2.24,7.2
1.3766e-05,2.24,7.2
1.3768e-05,2.24,7.2
1.3770e-05,2.24,7.2
1.3772e-05,2.24,7.2
1.3774e-05,2.24,7.28
1.3776e-05,2.16,7.2
1.3778e-05,2.16,7.28
1.3780e-05,2.16,7.2
1.3782e-05,2.16,7.28
1.3784e-05,2.24,7.2
1.3786e-05,2.08,7.28
1.3788e-05,2.24,7.2
1.3790e-05,2.24,7.2
1.3792e-05,2.16,7.28
1.3794e-05,2.16,7.2
1.3796e-05,2.16,7.28
1.3798e-05,2.24,7.28
1.3800e-05,2.24,7.36
1.3802e-05,2.24,7.28
1.3804e-05,2.24,7.2
1.3806e-05,2.24,7.2
1.3808e-05,2.16,7.2
1.3810e-05,2.24,7.2
1.3812e-05,2.24,7.2
1.3814e-05,2.24,7.2
1.3816e-05,2.24,7.28
1.3818e-05,2.24,7.2
1.3820e-05,2.24,7.28
1.3822e-05,2.16,7.28
1.3824e-05,2.16,7.28
1.3826e-05,2.16,7.2
1.3828e-05,2.24,7.2
1.3830e-05,2.16,7.2
1.3832e-05,2.16,7.28
1.3834e-05,2.16,7.28
1.3836e-05,2.16,7.28
1.3838e-05,2.24,7.2
1.3840e-05,2.16,7.28
1.3842e-05,2.24,7.28
1.3844e-05,2.24,7.28
1.3846e-05,2.16,7.2
1.3848e-05,2.24,7.2
1.3850e-05,2.16,7.2
1.3852e-05,2.16,7.12
1.3854e-05,2.24,7.2
1.3856e-05,2.24,7.2
1.3858e-05,2.32,7.28
1.3860e-05,2.16,7.28
1.3862e-05,2.24,7.28
1.3864e-05,2.08,7.2
1.3866e-05,2.24,7.2
1.3868e-05,2.16,7.2
1.3870e-05,2.16,7.2
1.3872e-05,2.24,7.2
1.3874e-05,2.24,7.28
1.3876e-05,2.16,7.2
1.3878e-05,2.24,7.28
1.3880e-05,2.16,7.28
1.3882e-05,2.24,7.2
1.3884e-05,2.16,7.2
1.3886e-05,2.16,7.2
1.3888e-05,2.16,7.2
1.3890e-05,2.24,7.2
1.3892e-05,2.24,7.2
1.3894e-05,2.24,7.28
1.3896e-05,2.24,7.2
1.3898e-05,2.24,7.2
1.3900e-05,2.16,7.28
1.3902e-05,2.24,7.2
1.3904e-05,2.16,7.28
1.3906e-05,2.16,7.28
1.3908e-05,2.24,7.2
1.3910e-05,2.16,7.2
1.3912e-05,2.24,7.2
1.3914e-05,2.16,7.2
1.3916e-05,2.24,7.28
1.3918e-05,2.16,7.28
1.3920e-05,2.16,7.28
1.3922e-05,2.24,7.2
1.3924e-05,2.24,7.2
1.3926e-05,2.24,7.12
1.3928e-05,2.24,7.28
1.3930e-05,2.16,7.28
1.3932e-05,2.16,7.28
1.3934e-05,2.24,7.2
1.3936e-05,2.16,7.2
1.3938e-05,2.16,7.28
1.3940e-05,2.24,7.28
1.3942e-05,2.24,7.2
1.3944e-05,2.16,7.28
1.3946e-05,2.16,7.28
1.3948e-05,2.16,7.28
1.3950e-05,2.16,7.2
1.3952e-05,2.16,7.2
1.3954e-05,2.16,7.2
1.3956e-05,2.16,7.28
1.3958e-05,2.16,7.28
1.3960e-05,2.16,7.2
1.3962e-05,2.16,7.28
1.3964e-05,2.16,7.2
1.3966e-05,2.16,7.2
1.3968e-05,2.16,7.2
1.3970e-05,2.16,7.2
1.3972e-05,2.16,7.2
1.3974e-05,2.24,7.2
1.3976e-05,2.24,7.28
1.3978e-05,2.16,7.2
1.3980e-05,2.24,7.2
1.3982e-05,2.24,7.2
1.3984e-05,2.08,7.28
1.3986e-05,2.16,7.2
1.3988e-05,2.24,7.28
1.3990e-05,2.24,7.2
1.3992e-05,2.08,7.28
1.3994e-05,2.16,7.2
1.3996e-05,2.16,7.28
1.3998e-05,2.16,7.2
1.4000e-05,2.16,7.2
1.4002e-05,2.16,7.2
1.4004e-05,2.16,7.2
1.4006e-05,2.16,7.28
1.4008e-05,2.16,7.2
1.4010e-05,2.16,7.2
1.4012e-05,2.08,7.2
1.4014e-05,2.24,7.28
1.4016e-05,2.16,7.2
1.4018e-05,2.08,7.2
1.4020e-05,2.16,7.2
1.4022e-05,2.16,7.28
1.4024e-05,2.24,7.2
1.4026e-05,2.16,7.36
1.4028e-05,2.16,7.2
1.4030e-05,2.24,7.2
1.4032e-05,2.24,7.28
1.4034e-05,2.16,7.28
1.4036e-05,2.24,7.2
1.4038e-05,2.24,7.28
1.4040e-05,2.16,7.2
1.4042e-05,2.24,7.28
1.4044e-05,2.16,7.2
1.4046e-05,2.16,7.28
1.4048e-05,2.16,7.28
1.4050e-05,2.08,7.2
1.4052e-05,2.16,7.2
1.4054e-05,2.24,7.28
1.4056e-05,2.16,7.28
1.4058e-05,2.08,7.2
1.4060e-05,2.24,7.2
1.4062e-05,2.16,7.2
1.4064e-05,2.16,7.28
1.4066e-05,2.16,7.28
1.4068e-05,2.16,7.2
1.4070e-05,2.16,7.2
1.4072e-05,2.16,7.28
1.4074e-05,2.16,7.2
1.4076e-05,2.16,7.36
1.4078e-05,2.08,7.2
1.4080e-05,2.16,7.2
1.4082e-05,2.16,7.28
1.4084e-05,2.24,7.28
1.4086e-05,2.16,7.28
1.4088e-05,2.24,7.28
1.4090e-05,2.16,7.2
1.4092e-05,2.16,7.28
1.4094e-05,2.16,7.36
1.4096e-05,2.16,7.28
1.4098e-05,2.16,7.28
1.4100e-05,2.16,7.2
1.4102e-05,2.16,7.28
1.4104e-05,2.16,7.28
1.4106e-05,2.24,7.28
1.4108e-05,2.16,7.28
1.4110e-05,2.16,7.2
1.4112e-05,2.16,7.28
1.4114e-05,2.24,7.36
1.4116e-05,2.16,7.2
1.4118e-05,2.16,7.28
1.4120e-05,2.16,7.28
1.4122e-05,2.16,7.28
1.4124e-05,2.08,7.2
1.4126e-05,2.08,7.28
1.4128e-05,2.16,7.2
1.4130e-05,2.16,7.28
1.4132e-05,2.08,7.2
1.4134e-05,2.16,7.28
1.4136e-05,2.16,7.28
1.4138e-05,2.16,7.2
1.4140e-05,2.16,7.28
1.4142e-05,2.16,7.36
1.4144e-05,2.16,7.28
1.4146e-05,2.16,7.2
1.4148e-05,2.08,7.2
1.4150e-05,2.16,7.28
1.4152e-05,2.16,7.2
1.4154e-05,2.08,7.2
1.4156e-05,2.16,7.28
1.4158e-05,2.16,7.28
1.4160e-05,2.24,7.28
1.4162e-05,2.16,7.2
1.4164e-05,2.16,7.2
1.4166e-05,2.16,7.2
1.4168e-05,2.24,7.2
1.4170e-05,2.16,7.28
1.4172e-05,2.08,7.28
1.4174e-05,2.24,7.2
1.4176e-05,2.08,7.28
1.4178e-05,2.08,7.36
1.4180e-05,2.16,7.28
1.4182e-05,2.16,7.28
1.4184e-05,2.16,7.28
1.4186e-05,2.08,7.36
1.4188e-05,2.16,7.2
1.4190e-05,2.08,7.28
1.4192e-05,2.16,7.28
1.4194e-05,2.24,7.2
1.4196e-05,2.08,7.28
1.4198e-05,2.16,7.28
1.4200e-05,2.16,7.28
1.4202e-05,2.16,7.28
1.4204e-05,2.24,7.28
1.4206e-05,2.16,7.28
1.4208e-05,2.16,7.28
1.4210e-05,2.16,7.36
1.4212e-05,2.08,7.28
1.4214e-05,2.16,7.2
1.4216e-05,2.16,7.28
1.4218e-05,2.16,7.2
1.4220e-05,2.08,7.2
1.4222e-05,2.24,7.2
1.4224e-05,2.16,7.2
1.4226e-05,2.16,7.28
1.4228e-05,2.08,7.2
1.4230e-05,2.16,7.28
1.4232e-05,2.08,7.2
1.4234e-05,2.24,7.28
1.4236e-05,2.16,7.2
1.4238e-05,2.08,7.28
1.4240e-05,2.08,7.2
1.4242e-05,2.08,7.28
1.4244e-05,2.16,7.28
1.4246e-05,2.08,7.2
1.4248e-05,2.08,7.36
1.4250e-05,2.16,7.28
1.4252e-05,2.16,7.2
1.4254e-05,2.08,7.28
1.4256e-05,2.08,7.2
1.4258e-05,2.16,7.28
1.4260e-05,2.16,7.2
1.4262e-05,2.16,7.28
1.4264e-05,2.08,7.28
1.4266e-05,2.16,7.28
1.4268e-05,2.16,7.28
1.4270e-05,2.16,7.28
1.4272e-05,2.08,7.36
1.4274e-05,2.16,7.28
1.4276e-05,2.08,7.2
1.4278e-05,2.16,7.2
1.4280e-05,2.16,7.2
1.4282e-05,2.16,7.28
1.4284e-05,2.08,7.28
1.4286e-05,2.16,7.2
1.4288e-05,2.16,7.28
1.4290e-05,2.08,7.36
1.4292e-05,2.08,7.28
1.4294e-05,2.16,7.28
1.4296e-05,2.16,7.28
1.4298e-05,2.08,7.2
1.4300e-05,2.08,7.28
1.4302e-05,2.24,7.2
1.4304e-05,2.16,7.28
1.4306e-05,2.16,7.2
1.4308e-05,2.08,7.28
1.4310e-05,2.08,7.28
1.4312e-05,2.16,7.28
1.4314e-05,2.08,7.28
1.4316e-05,2.16,7.28
1.4318e-05,2.16,7.28
1.4320e-05,2.08,7.36
1.4322e-05,2.16,7.36
1.4324e-05,2.16,7.2
1.4326e-05,2,7.36
1.4328e-05,2.08,7.2
1.4330e-05,2.24,7.28
1.4332e-05,2.16,7.28
1.4334e-05,2.08,7.28
1.4336e-05,2.16,7.2
1.4338e-05,2.16,7.28
1.4340e-05,2.16,7.28
1.4342e-05,2.16,7.36
1.4344e-05,2.16,7.28
1.4346e-05,2.08,7.36
1.4348e-05,2.16,7.28
1.4350e-05,2.16,7.28
1.4352e-05,2.16,7.2
1.4354e-05,2.16,7.44
1.4356e-05,2.16,7.2
1.4358e-05,2.08,7.28
1.4360e-05,2.16,7.28
1.4362e-05,2.16,7.28
1.4364e-05,2.08,7.28
1.4366e-05,2.16,7.28
1.4368e-05,2.08,7.2
1.4370e-05,2.16,7.28
1.4372e-05,2.16,7.36
1.4374e-05,2.16,7.36
1.4376e-05,2.08,7.28
1.4378e-05,2.16,7.2
1.4380e-05,2.08,7.28
1.4382e-05,2.08,7.28
1.4384e-05,2.16,7.28
1.4386e-05,2.08,7.28
1.4388e-05,2.08,7.28
1.4390e-05,2.08,7.2
1.4392e-05,2.16,7.2
1.4394e-05,2.08,7.28
1.4396e-05,2.16,7.2
1.4398e-05,2.16,7.28
1.4400e-05,2.16,7.28
1.4402e-05,2.16,7.28
1.4404e-05,2.08,7.36
1.4406e-05,2.16,7.2
1.4408e-05,2.16,7.28
1.4410e-05,2.08,7.28
1.4412e-05,2.08,7.28
1.4414e-05,2.16,7.28
1.4416e-05,2.24,7.2
1.4418e-05,2.24,7.28
1.4420e-05,2.08,7.28
1.4422e-05,2.16,7.28
1.4424e-05,2.16,7.2
1.4426e-05,2,7.28
1.4428e-05,2.16,7.28
1.4430e-05,2.16,7.28
1.4432e-05,2.08,7.2
1.4434e-05,2.08,7.28
1.4436e-05,2.08,7.2
1.4438e-05,2.08,7.2
1.4440e-05,2.08,7.28
1.4442e-05,2.16,7.36
1.4444e-05,2.16,7.28
1.4446e-05,2.08,7.28
1.4448e-05,2.16,7.36
1.4450e-05,2.08,7.28
1.4452e-05,2.16,7.36
1.4454e-05,2.16,7.28
1.4456e-05,2.08,7.28
1.4458e-05,2.08,7.2
1.4460e-05,2.16,7.36
1.4462e-05,2.08,7.28
1.4464e-05,2.16,7.28
1.4466e-05,2.08,7.36
1.4468e-05,2.16,7.28
1.4470e-05,2.16,7.36
1.4472e-05,2.16,7.36
1.4474e-05,2.08,7.28
1.4476e-05,2.16,7.36
1.4478e-05,2,7.28
1.4480e-05,2.16,7.2
1.4482e-05,2.08,7.28
1.4484e-05,2.16,7.28
1.4486e-05,2.08,7.28
1.4488e-05,2.08,7.44
1.4490e-05,2.08,7.28
1.4492e-05,2.16,7.28
1.4494e-05,2.16,7.36
1.4496e-05,2.08,7.28
1.4498e-05,2.16,7.28
