Time,Volt
5.66e-07,1.35906
5.68e-07,1.36094
5.70e-07,1.52125
5.72e-07,1.48
5.74e-07,1.39656
5.76e-07,1.52
5.78e-07,1.36094
5.80e-07,1.64281
5.82e-07,1.47656
5.84e-07,1.48031
5.86e-07,1.47875
5.88e-07,1.56
5.90e-07,1.47844
5.92e-07,1.44
5.94e-07,1.52406
5.96e-07,1.71969
5.98e-07,1.56
6.00e-07,1.55875
6.02e-07,1.6
6.04e-07,1.55906
6.06e-07,1.47906
6.08e-07,1.52344
6.10e-07,1.72031
6.12e-07,1.6
6.14e-07,1.56031
6.16e-07,1.52031
6.18e-07,1.48
6.20e-07,1.56281
6.22e-07,1.67969
6.24e-07,1.6
6.26e-07,1.64125
6.28e-07,1.52063
6.30e-07,1.72094
6.32e-07,1.67781
6.34e-07,1.68156
6.36e-07,1.72
6.38e-07,1.71938
6.40e-07,1.71938
6.42e-07,1.79969
6.44e-07,1.79969
6.46e-07,1.79969
6.48e-07,1.75938
6.50e-07,1.71969
6.52e-07,1.71938
6.54e-07,1.84
6.56e-07,1.6775
6.58e-07,1.64187
6.60e-07,1.76281
6.62e-07,1.84063
6.64e-07,1.84
6.66e-07,1.71906
6.68e-07,1.84063
6.70e-07,1.79875
6.72e-07,1.80156
6.74e-07,1.87969
6.76e-07,1.75844
6.78e-07,1.76
6.80e-07,1.91781
6.82e-07,1.87906
6.84e-07,1.7225
6.86e-07,2.04
6.88e-07,1.75812
6.90e-07,1.96188
6.92e-07,1.87969
6.94e-07,2.00031
6.96e-07,1.79906
6.98e-07,1.84031
7.00e-07,1.79875
7.02e-07,1.88125
7.04e-07,1.96063
7.06e-07,1.80281
7.08e-07,1.84031
7.10e-07,1.79969
7.12e-07,1.88156
7.14e-07,1.96031
7.16e-07,1.91938
7.18e-07,1.80031
7.20e-07,1.87781
7.22e-07,2
7.24e-07,1.95906
7.26e-07,1.80313
7.28e-07,2.12156
7.30e-07,1.92063
7.32e-07,1.91969
7.34e-07,1.87969
7.36e-07,1.96
7.38e-07,1.88094
7.40e-07,2.04125
7.42e-07,1.92
7.44e-07,1.79937
7.46e-07,1.91656
7.48e-07,1.92188
7.50e-07,1.75812
7.52e-07,1.99906
7.54e-07,1.72125
7.56e-07,1.63656
7.58e-07,1.87219
7.60e-07,1.88875
7.62e-07,1.56
7.64e-07,1.83719
7.66e-07,1.79937
7.68e-07,1.67969
7.70e-07,1.8375
7.72e-07,1.84094
7.74e-07,1.84063
7.76e-07,1.72063
7.78e-07,1.64
7.80e-07,1.68094
7.82e-07,1.72
7.84e-07,1.60344
7.86e-07,1.52063
7.88e-07,1.4
7.90e-07,1.56
7.92e-07,1.44
7.94e-07,1.56
7.96e-07,1.40062
7.98e-07,1.35781
8.00e-07,1.47906
8.02e-07,1.36094
8.04e-07,1.19906
8.06e-07,1.16
8.08e-07,1.24
8.10e-07,1.0825
8.12e-07,0.952813
8.14e-07,1.27906
8.16e-07,1.08
8.18e-07,1.24
8.20e-07,1.12062
8.22e-07,1.03906
8.24e-07,1.11875
8.26e-07,1.04062
8.28e-07,0.960313
8.30e-07,1.11969
8.32e-07,0.919375
8.34e-07,1
8.36e-07,0.96
8.38e-07,0.996562
8.40e-07,1.07969
8.42e-07,1.16
8.44e-07,1.2
8.46e-07,1.15969
8.48e-07,1.20031
8.50e-07,1.24
8.52e-07,1.2
8.54e-07,1.2
8.56e-07,1.03875
8.58e-07,1.04062
8.60e-07,1.16031
8.62e-07,1.23938
8.64e-07,1.35469
8.66e-07,1.31719
8.68e-07,1.04031
8.70e-07,1.32125
8.72e-07,1.23938
8.74e-07,1.36
8.76e-07,1.24219
8.78e-07,1.11594
8.80e-07,1.32031
8.82e-07,1.12031
8.84e-07,1.32
8.86e-07,1.23875
8.88e-07,1.2
8.90e-07,1.20188
8.92e-07,1.12
8.94e-07,1.2375
8.96e-07,1.27781
8.98e-07,1.07781
9.00e-07,1.20219
9.02e-07,1.43906
9.04e-07,1.40875
9.06e-07,1.28
9.08e-07,1.47938
9.10e-07,1.23906
9.12e-07,1.44063
9.14e-07,1.40031
9.16e-07,1.31875
9.18e-07,1.51969
9.20e-07,1.36
9.22e-07,1.52094
9.24e-07,1.56125
9.26e-07,1.63969
9.28e-07,1.52
9.30e-07,1.67781
9.32e-07,1.64
9.34e-07,1.68
9.36e-07,1.56031
9.38e-07,1.72031
9.40e-07,1.59969
9.42e-07,1.64094
9.44e-07,1.48
9.46e-07,1.64094
9.48e-07,1.6
9.50e-07,1.72156
9.52e-07,1.75812
9.54e-07,1.68156
9.56e-07,1.92094
9.58e-07,1.60187
9.60e-07,1.68031
9.62e-07,1.67875
9.64e-07,1.64125
9.66e-07,1.80063
9.68e-07,1.72
9.70e-07,1.71656
9.72e-07,1.76063
9.74e-07,1.56
9.76e-07,1.76281
9.78e-07,1.67719
9.80e-07,1.68063
9.82e-07,1.72
9.84e-07,1.67938
9.86e-07,1.68031
9.88e-07,1.72031
9.90e-07,1.71938
9.92e-07,1.72188
9.94e-07,1.84
9.96e-07,1.485
9.98e-07,1.52
1.000e-06,1.76094
1.002e-06,1.79906
1.004e-06,1.76063
1.006e-06,1.75969
1.008e-06,1.68
1.010e-06,1.67938
1.012e-06,1.71938
1.014e-06,1.8
1.016e-06,1.75906
1.018e-06,1.80156
1.020e-06,1.91969
1.022e-06,1.845
1.024e-06,1.68063
1.026e-06,1.88125
1.028e-06,1.83938
1.030e-06,1.83781
1.032e-06,1.76125
1.034e-06,2.04062
1.036e-06,1.88156
1.038e-06,1.92
1.040e-06,1.84031
1.042e-06,1.96063
1.044e-06,1.87937
1.046e-06,1.91969
1.048e-06,1.84031
1.050e-06,1.83906
1.052e-06,1.92031
1.054e-06,1.87813
1.056e-06,1.88312
1.058e-06,2
1.060e-06,1.88
1.062e-06,1.83594
1.064e-06,1.95938
1.066e-06,1.79937
1.068e-06,1.96344
1.070e-06,1.99875
1.072e-06,1.87875
1.074e-06,1.88
1.076e-06,2.04062
1.078e-06,1.83938
1.080e-06,1.8825
1.082e-06,1.95813
1.084e-06,1.75906
1.086e-06,1.96469
1.088e-06,2.07906
1.090e-06,2.04312
1.092e-06,1.79969
1.094e-06,1.96219
1.096e-06,2.00062
1.098e-06,2.07969
1.100e-06,1.96094
1.102e-06,1.96031
1.104e-06,2.00438
1.106e-06,2.23875
1.108e-06,1.95875
1.110e-06,2.16125
1.112e-06,2.03969
1.114e-06,2.08094
1.116e-06,1.95813
1.118e-06,2.24
1.120e-06,2.03938
1.122e-06,2.08375
1.124e-06,2.20063
1.126e-06,2.2
1.128e-06,2.20031
1.130e-06,2.19937
1.132e-06,2.31969
1.134e-06,2.15844
1.136e-06,2.24219
1.138e-06,2.24
1.140e-06,2.07938
1.142e-06,2.27656
1.144e-06,2.24125
1.146e-06,2.23813
1.148e-06,2.32094
1.150e-06,2.08062
1.152e-06,2.15406
1.154e-06,2.35906
1.156e-06,2.16906
1.158e-06,1.99813
1.160e-06,2.27937
1.162e-06,2.11969
1.164e-06,2.2375
1.166e-06,2.44031
1.168e-06,2.28187
1.170e-06,2.36031
1.172e-06,2.2
1.174e-06,2.32094
1.176e-06,2.27906
1.178e-06,2.27906
1.180e-06,2.36094
1.182e-06,2.24
1.184e-06,2.32
1.186e-06,2.43969
1.188e-06,2.23969
1.190e-06,2.43938
1.192e-06,2.4
1.194e-06,2.43938
1.196e-06,2.40125
1.198e-06,2.32031
1.200e-06,2.28031
1.202e-06,2.44063
1.204e-06,2.48
1.206e-06,2.44188
1.208e-06,2.2775
1.210e-06,2.51812
1.212e-06,2.44
1.214e-06,2.44031
1.216e-06,2.55969
1.218e-06,2.51969
1.220e-06,2.52375
1.222e-06,2.32063
1.224e-06,2.32031
1.226e-06,2.39969
1.228e-06,2.32
1.230e-06,2.40063
1.232e-06,2.52
1.234e-06,2.48156
1.236e-06,2.44063
1.238e-06,2.4
1.240e-06,2.56062
1.242e-06,2.59906
1.244e-06,2.51938
1.246e-06,2.48
1.248e-06,2.47906
1.250e-06,2.52
1.252e-06,2.35781
1.254e-06,2.28125
1.256e-06,2.52156
1.258e-06,2.52094
1.260e-06,2.44188
1.262e-06,2.39938
1.264e-06,2.40125
1.266e-06,2.55969
1.268e-06,2.39938
1.270e-06,2.43938
1.272e-06,2.28031
1.274e-06,2.39469
1.276e-06,2.44156
1.278e-06,2.27937
1.280e-06,2.48
1.282e-06,2.31844
1.284e-06,2.35969
1.286e-06,2.40125
1.288e-06,2.28094
1.290e-06,2.27813
1.292e-06,2.40031
1.294e-06,2.27625
1.296e-06,2.20063
1.298e-06,2.39781
1.300e-06,2.44844
1.302e-06,2.24
1.304e-06,2.40094
1.306e-06,2.31875
1.308e-06,2.32
1.310e-06,2.32
1.312e-06,2.32
1.314e-06,2.28
1.316e-06,2.28
1.318e-06,2.24
1.320e-06,2.3625
1.322e-06,2.39969
1.324e-06,2.27969
1.326e-06,2.31969
1.328e-06,2.28031
1.330e-06,2.28
1.332e-06,2.20094
1.334e-06,2.44125
1.336e-06,2.35938
1.338e-06,2.28063
1.340e-06,2.2
1.342e-06,2.16031
1.344e-06,2.24094
1.346e-06,2.28156
1.348e-06,2.39812
1.350e-06,2.24187
1.352e-06,2.56125
1.354e-06,2.1225
1.356e-06,2.28063
1.358e-06,2.31844
1.360e-06,2.2
1.362e-06,2.32156
1.364e-06,2.28
1.366e-06,2.15906
1.368e-06,2.27969
1.370e-06,2.23969
1.372e-06,2.27937
1.374e-06,2.20031
1.376e-06,2.28
1.378e-06,2.20031
1.380e-06,2.28094
1.382e-06,2.31906
1.384e-06,2.23875
1.386e-06,2.28219
1.388e-06,2.40125
1.390e-06,2.4
1.392e-06,2.16188
1.394e-06,2.24
1.396e-06,2.28063
1.398e-06,2.35906
1.400e-06,2.23937
1.402e-06,2.32063
1.404e-06,2.28
1.406e-06,2.23781
1.408e-06,2.39969
1.410e-06,2.27969
1.412e-06,2.31906
1.414e-06,2.15781
1.416e-06,2.15938
1.418e-06,2.32156
1.420e-06,2.20094
1.422e-06,2.39938
1.424e-06,2.16
1.426e-06,2.40156
1.428e-06,2.19875
1.430e-06,2.32094
1.432e-06,2.27969
1.434e-06,2.32063
1.436e-06,2.12
1.438e-06,2.3225
1.440e-06,2.23813
1.442e-06,2.15938
1.444e-06,2.11969
1.446e-06,2.19906
1.448e-06,2.23937
1.450e-06,2.15813
1.452e-06,2.16281
1.454e-06,2.28063
1.456e-06,2.2
1.458e-06,2.11844
1.460e-06,2.2
1.462e-06,2.16
1.464e-06,2.24219
1.466e-06,2.27875
1.468e-06,2.11844
1.470e-06,2.12
1.472e-06,2.27719
1.474e-06,2.27906
1.476e-06,2.08156
1.478e-06,2.36
1.480e-06,2.0775
1.482e-06,2.24281
1.484e-06,2.23969
1.486e-06,2.28125
1.488e-06,2.11969
1.490e-06,2.24063
1.492e-06,2.20031
1.494e-06,2.36094
1.496e-06,2.32094
1.498e-06,2.205
1.500e-06,2.16188
1.502e-06,2.28
1.504e-06,2.15844
1.506e-06,2.20125
1.508e-06,2.32
1.510e-06,2.24156
1.512e-06,2.23687
1.514e-06,2.48
1.516e-06,2.27906
1.518e-06,2.28313
1.520e-06,2.35938
1.522e-06,2.24031
1.524e-06,2.27937
1.526e-06,2.31906
1.528e-06,2.48
1.530e-06,2.35906
1.532e-06,2.44125
1.534e-06,2.36
1.536e-06,2.11969
1.538e-06,2.35406
1.540e-06,2.40156
1.542e-06,2.31906
1.544e-06,2.44
1.546e-06,2.24063
1.548e-06,2.27563
1.550e-06,2.39969
1.552e-06,2.28469
1.554e-06,2.27719
1.556e-06,2.59938
1.558e-06,2.35875
1.560e-06,2.31813
1.562e-06,2.47906
1.564e-06,2.40187
1.566e-06,2.47844
1.568e-06,2.52
1.570e-06,2.47969
1.572e-06,2.47969
1.574e-06,2.47906
1.576e-06,2.56156
1.578e-06,2.44
1.580e-06,2.52
1.582e-06,2.43969
1.584e-06,2.4425
1.586e-06,2.67937
1.588e-06,2.56062
1.590e-06,2.51969
1.592e-06,2.55812
1.594e-06,2.60031
1.596e-06,2.43969
1.598e-06,2.56062
1.600e-06,2.6
1.602e-06,2.52125
1.604e-06,2.43656
1.606e-06,2.6
1.608e-06,2.48
1.610e-06,2.64031
1.612e-06,2.60031
1.614e-06,2.55875
1.616e-06,2.64188
1.618e-06,2.44094
1.620e-06,2.40031
1.622e-06,2.51938
1.624e-06,2.40031
1.626e-06,2.6
1.628e-06,2.44
1.630e-06,2.55375
1.632e-06,2.60062
1.634e-06,2.6
1.636e-06,2.68
1.638e-06,2.59875
1.640e-06,2.6
1.642e-06,2.63875
1.644e-06,2.71969
1.646e-06,2.68
1.648e-06,2.59813
1.650e-06,2.44094
1.652e-06,2.72063
1.654e-06,2.64031
1.656e-06,2.79625
1.658e-06,2.67781
1.660e-06,2.60094
1.662e-06,2.80094
1.664e-06,2.75906
1.666e-06,2.71937
1.668e-06,2.64031
1.670e-06,2.71437
1.672e-06,2.84125
1.674e-06,2.64
1.676e-06,2.84
1.678e-06,2.75875
1.680e-06,2.75969
1.682e-06,2.80063
1.684e-06,2.68125
1.686e-06,2.67687
1.688e-06,2.87969
1.690e-06,2.63563
1.692e-06,2.64156
1.694e-06,2.83875
1.696e-06,2.84531
1.698e-06,2.72
1.700e-06,2.76094
1.702e-06,2.84031
1.704e-06,2.79969
1.706e-06,2.76
1.708e-06,2.75844
1.710e-06,2.95906
1.712e-06,2.84031
1.714e-06,2.88031
1.716e-06,2.88094
1.718e-06,2.91938
1.720e-06,2.75906
1.722e-06,2.83688
1.724e-06,2.91969
1.726e-06,2.84
1.728e-06,2.68188
1.730e-06,3.08125
1.732e-06,2.87906
1.734e-06,2.88063
1.736e-06,2.76
1.738e-06,2.92
1.740e-06,2.79937
1.742e-06,2.9625
1.744e-06,3.03938
1.746e-06,3
1.748e-06,3.04031
1.750e-06,2.96031
1.752e-06,3.00031
1.754e-06,3.03906
1.756e-06,2.92063
1.758e-06,3.03938
1.760e-06,2.84
1.762e-06,2.91281
1.764e-06,3.08
1.766e-06,2.87813
1.768e-06,2.96438
1.770e-06,3.03844
1.772e-06,3.04094
1.774e-06,3.16094
1.776e-06,2.95812
1.778e-06,2.96156
1.780e-06,3.08125
1.782e-06,3.07906
1.784e-06,3.08094
1.786e-06,3.16
1.788e-06,3.00156
1.790e-06,3.04
1.792e-06,3.03875
1.794e-06,3.00125
1.796e-06,3.20281
1.798e-06,3.19937
1.800e-06,3.12
1.802e-06,3
1.804e-06,3.07938
1.806e-06,3.08
1.808e-06,3.11781
1.810e-06,2.91812
1.812e-06,2.95938
1.814e-06,3.04469
1.816e-06,2.75937
1.818e-06,3.04281
1.820e-06,3.11813
1.822e-06,2.99625
1.824e-06,2.88063
1.826e-06,3.04094
1.828e-06,3.00094
1.830e-06,3
1.832e-06,3.00188
1.834e-06,3.20156
1.836e-06,3.11781
1.838e-06,3.03969
1.840e-06,3.04
1.842e-06,3
1.844e-06,3.04062
1.846e-06,3.07938
1.848e-06,3.0825
1.850e-06,3.20031
1.852e-06,3.12
1.854e-06,3.11625
1.856e-06,3.19906
1.858e-06,3.03938
1.860e-06,3.20375
1.862e-06,3.27969
1.864e-06,3.19844
1.866e-06,3.08
1.868e-06,3.19844
1.870e-06,3.15969
1.872e-06,3.16063
1.874e-06,3.19937
1.876e-06,3.16188
1.878e-06,3.32031
1.880e-06,3.16219
1.882e-06,3.11906
1.884e-06,3.16063
1.886e-06,3.11813
1.888e-06,2.99906
1.890e-06,3.08125
1.892e-06,3.16
1.894e-06,3.12375
1.896e-06,3.08094
1.898e-06,3.15969
1.900e-06,3.03812
1.902e-06,3.04156
1.904e-06,3.15969
1.906e-06,2.96219
1.908e-06,2.95562
1.910e-06,3.24
1.912e-06,2.91938
1.914e-06,3.08469
1.916e-06,3.11969
1.918e-06,3.08031
1.920e-06,3.00094
1.922e-06,2.99938
1.924e-06,3.12
1.926e-06,3.04125
1.928e-06,3.19937
1.930e-06,2.96
1.932e-06,2.95812
1.934e-06,3.07688
1.936e-06,3.12156
1.938e-06,2.95844
1.940e-06,3.16031
1.942e-06,2.80094
1.944e-06,2.87531
1.946e-06,2.9975
1.948e-06,3.005
1.950e-06,2.79969
1.952e-06,2.95906
1.954e-06,2.83969
1.956e-06,2.87906
1.958e-06,2.95875
1.960e-06,2.99844
1.962e-06,3.00062
1.964e-06,2.95969
1.966e-06,3.03938
1.968e-06,2.87906
1.970e-06,2.95812
1.972e-06,3.04156
1.974e-06,2.92031
1.976e-06,2.92
1.978e-06,2.99938
1.980e-06,2.76187
1.982e-06,3.19906
1.984e-06,3.00125
1.986e-06,2.87906
1.988e-06,2.99781
1.990e-06,3.00031
1.992e-06,2.91969
1.994e-06,2.92031
1.996e-06,3
1.998e-06,2.84156
2.000e-06,2.87
2.002e-06,3.12188
2.004e-06,2.8
2.006e-06,3.08031
2.008e-06,2.88031
2.010e-06,2.95844
2.012e-06,2.99969
2.014e-06,2.92094
2.016e-06,2.72
2.018e-06,2.92031
2.020e-06,2.71937
2.022e-06,2.80094
2.024e-06,2.96
2.026e-06,2.87844
2.028e-06,2.99969
2.030e-06,2.88
2.032e-06,2.88
2.034e-06,2.92
2.036e-06,2.92
2.038e-06,2.95969
2.040e-06,2.95875
2.042e-06,3
2.044e-06,2.83844
2.046e-06,2.84125
2.048e-06,3.00031
2.050e-06,3.00031
2.052e-06,3.07219
2.054e-06,3.11719
2.056e-06,2.84094
2.058e-06,3.20125
2.060e-06,2.95781
2.062e-06,3
2.064e-06,3.00094
2.066e-06,2.87906
2.068e-06,2.99969
2.070e-06,2.99906
2.072e-06,3.16
2.074e-06,2.99875
2.076e-06,3
2.078e-06,3.00406
2.080e-06,2.80031
2.082e-06,2.95688
2.084e-06,3.03875
2.086e-06,2.91812
2.088e-06,2.96062
2.090e-06,3.11844
2.092e-06,3.24313
2.094e-06,3.08
2.096e-06,3.08031
2.098e-06,2.99906
2.100e-06,3.00031
2.102e-06,3.07969
2.104e-06,3.04031
2.106e-06,3.0775
2.108e-06,3.12
2.110e-06,3.08031
2.112e-06,3.20063
2.114e-06,3.11969
2.116e-06,3.12
2.118e-06,3.11875
2.120e-06,3.2
2.122e-06,3.08
2.124e-06,3.00062
2.126e-06,3.12031
2.128e-06,3.08
2.130e-06,3.1225
2.132e-06,2.88
2.134e-06,3.16219
2.136e-06,3.07844
2.138e-06,3.16156
2.140e-06,3.23969
2.142e-06,3.20063
2.144e-06,3.28219
2.146e-06,3.04094
2.148e-06,3.20094
2.150e-06,3.32
2.152e-06,3.27813
2.154e-06,3.15969
2.156e-06,3.2
2.158e-06,3.15938
2.160e-06,3.20031
2.162e-06,3.08031
2.164e-06,3.2425
2.166e-06,3.19844
2.168e-06,3.15938
2.170e-06,3.15813
2.172e-06,3.28
2.174e-06,3.19875
2.176e-06,3.24188
2.178e-06,3.31906
2.180e-06,3.24063
2.182e-06,3.4
2.184e-06,3.24531
2.186e-06,3.08
2.188e-06,3.32125
2.190e-06,3.23875
2.192e-06,3.24031
2.194e-06,3.15906
2.196e-06,3.16
2.198e-06,3.31906
2.200e-06,3.28
2.202e-06,3.4
2.204e-06,3.31719
2.206e-06,3.24
2.208e-06,3.31937
2.210e-06,3.40469
2.212e-06,3.11938
2.214e-06,3.36187
2.216e-06,3.31719
2.218e-06,3.27969
2.220e-06,3.28063
2.222e-06,3.40031
2.224e-06,3.36063
2.226e-06,3.36
2.228e-06,3.36031
2.230e-06,3.40031
2.232e-06,3.35875
2.234e-06,3.27969
2.236e-06,3.32
2.238e-06,3.23844
2.240e-06,3.48
2.242e-06,3.235
2.244e-06,3.32688
2.246e-06,3.48
2.248e-06,3.36
2.250e-06,3.35656
2.252e-06,3.48031
2.254e-06,3.39688
2.256e-06,3.32156
2.258e-06,3.48062
2.260e-06,3.39906
2.262e-06,3.44
2.264e-06,3.44125
2.266e-06,3.36
2.268e-06,3.44156
2.270e-06,3.51969
2.272e-06,3.48031
2.274e-06,3.56
2.276e-06,3.48031
2.278e-06,3.51969
2.280e-06,3.43906
2.282e-06,3.40031
2.284e-06,3.48219
2.286e-06,3.56
2.288e-06,3.56062
2.290e-06,3.52062
2.292e-06,3.56219
2.294e-06,3.63875
2.296e-06,3.47875
2.298e-06,3.56156
2.300e-06,3.59969
2.302e-06,3.48062
2.304e-06,3.59719
2.306e-06,3.72
2.308e-06,3.63906
2.310e-06,3.48188
2.312e-06,3.68
2.314e-06,3.48031
2.316e-06,3.59938
2.318e-06,3.55938
2.320e-06,3.75937
2.322e-06,3.43719
2.324e-06,3.60375
2.326e-06,3.6
2.328e-06,3.4
2.330e-06,3.59469
2.332e-06,3.64125
2.334e-06,3.59906
2.336e-06,3.71906
2.338e-06,3.64094
2.340e-06,3.47938
2.342e-06,3.63469
2.344e-06,3.64406
2.346e-06,3.55906
2.348e-06,3.72
2.350e-06,3.55969
2.352e-06,3.67781
2.354e-06,3.80125
2.356e-06,3.64219
2.358e-06,3.75781
2.360e-06,3.76063
2.362e-06,3.60031
2.364e-06,3.80125
2.366e-06,3.76063
2.368e-06,3.72313
2.370e-06,3.6
2.372e-06,3.68
2.374e-06,3.67969
2.376e-06,3.64219
2.378e-06,3.87969
2.380e-06,3.72063
2.382e-06,3.67938
2.384e-06,3.71844
2.386e-06,3.76031
2.388e-06,3.63938
2.390e-06,3.60031
2.392e-06,3.76
2.394e-06,3.68188
2.396e-06,3.59469
2.398e-06,3.80031
2.400e-06,3.6
2.402e-06,3.76031
2.404e-06,3.72094
2.406e-06,3.51938
2.408e-06,3.71687
2.410e-06,3.64
2.412e-06,3.68
2.414e-06,3.63875
2.416e-06,3.55969
2.418e-06,3.60031
2.420e-06,3.68
2.422e-06,3.56031
2.424e-06,3.63969
2.426e-06,3.64
2.428e-06,3.79969
2.430e-06,3.59844
2.432e-06,3.72063
2.434e-06,3.79906
2.436e-06,3.80313
2.438e-06,3.64
2.440e-06,3.63969
2.442e-06,3.56
2.444e-06,3.68094
2.446e-06,3.72031
2.448e-06,3.71844
2.450e-06,3.71906
2.452e-06,3.60031
2.454e-06,3.72031
2.456e-06,3.64
2.458e-06,3.71969
2.460e-06,3.60156
2.462e-06,3.55406
2.464e-06,3.76094
2.466e-06,3.52
2.468e-06,3.76
2.470e-06,3.59906
2.472e-06,3.68
2.474e-06,3.60406
2.476e-06,3.47969
2.478e-06,3.63719
2.480e-06,3.67781
2.482e-06,3.51906
2.484e-06,3.64125
2.486e-06,3.68
2.488e-06,3.64781
2.490e-06,3.52
2.492e-06,3.80031
2.494e-06,3.55781
2.496e-06,3.64
2.498e-06,3.60031
2.500e-06,3.55906
2.502e-06,3.67969
2.504e-06,3.6
2.506e-06,3.67969
2.508e-06,3.64188
2.510e-06,3.79969
2.512e-06,3.55844
2.514e-06,3.63625
2.516e-06,3.68031
2.518e-06,3.64
2.520e-06,3.68063
2.522e-06,3.72031
2.524e-06,3.67938
2.526e-06,3.56219
2.528e-06,3.44
2.530e-06,3.60188
2.532e-06,3.68188
2.534e-06,3.75781
2.536e-06,3.56
2.538e-06,3.8025
2.540e-06,3.80406
2.542e-06,3.56062
2.544e-06,3.64031
2.546e-06,3.67969
2.548e-06,3.63906
2.550e-06,3.64156
2.552e-06,3.76
2.554e-06,3.64156
2.556e-06,3.68
2.558e-06,3.64031
2.560e-06,3.71906
2.562e-06,3.64063
2.564e-06,3.80063
2.566e-06,3.68312
2.568e-06,3.59969
2.570e-06,3.6425
2.572e-06,3.79969
2.574e-06,3.6375
2.576e-06,3.68156
2.578e-06,3.76
2.580e-06,3.64219
2.582e-06,3.6
2.584e-06,3.64094
2.586e-06,3.80125
2.588e-06,3.75719
2.590e-06,3.64
2.592e-06,3.72
2.594e-06,3.67969
2.596e-06,3.75937
2.598e-06,3.71969
2.600e-06,3.67969
2.602e-06,3.72188
2.604e-06,3.80031
2.606e-06,3.60125
2.608e-06,3.72156
2.610e-06,3.71906
2.612e-06,3.72313
2.614e-06,3.79688
2.616e-06,3.64063
2.618e-06,3.88063
2.620e-06,3.6825
2.622e-06,3.68
2.624e-06,3.68156
2.626e-06,3.8825
2.628e-06,3.83719
2.630e-06,3.63906
2.632e-06,3.63969
2.634e-06,3.67938
2.636e-06,3.76063
2.638e-06,3.75906
2.640e-06,3.72
2.642e-06,3.76063
2.644e-06,3.76
2.646e-06,3.67938
2.648e-06,3.71937
2.650e-06,3.64094
2.652e-06,3.80187
2.654e-06,3.71687
2.656e-06,3.56
2.658e-06,3.68
2.660e-06,3.72
2.662e-06,3.72
2.664e-06,3.76063
2.666e-06,3.7175
2.668e-06,3.56062
2.670e-06,3.7625
2.672e-06,3.72125
2.674e-06,3.68031
2.676e-06,3.63969
2.678e-06,3.64063
2.680e-06,3.72063
2.682e-06,3.76094
2.684e-06,3.84094
2.686e-06,3.64281
2.688e-06,3.76281
2.690e-06,3.79937
2.692e-06,3.71813
2.694e-06,3.64094
2.696e-06,3.76
2.698e-06,3.64188
2.700e-06,3.63656
2.702e-06,3.92
2.704e-06,3.75937
2.706e-06,3.76187
2.708e-06,3.76
2.710e-06,3.72031
2.712e-06,3.64
2.714e-06,3.71937
2.716e-06,3.8
2.718e-06,3.76125
2.720e-06,3.87937
2.722e-06,3.68
2.724e-06,3.63844
2.726e-06,3.79656
2.728e-06,3.84125
2.730e-06,3.75906
2.732e-06,3.87937
2.734e-06,3.72094
2.736e-06,3.59719
2.738e-06,3.79656
2.740e-06,3.72406
2.742e-06,3.71844
2.744e-06,3.88031
2.746e-06,3.71969
2.748e-06,3.79906
2.750e-06,3.87781
2.752e-06,3.96219
2.754e-06,3.80187
2.756e-06,3.76
2.758e-06,3.79906
2.760e-06,3.68
2.762e-06,3.83906
2.764e-06,3.83969
2.766e-06,3.88
2.768e-06,3.84
2.770e-06,3.87937
2.772e-06,3.72156
2.774e-06,4.03906
2.776e-06,3.92094
2.778e-06,3.75813
2.780e-06,3.99688
2.782e-06,3.92063
2.784e-06,3.8
2.786e-06,3.96031
2.788e-06,3.92
2.790e-06,3.84063
2.792e-06,3.83438
2.794e-06,4.00156
2.796e-06,3.72
2.798e-06,3.88063
2.800e-06,3.91969
2.802e-06,3.95906
2.804e-06,4.03812
2.806e-06,3.92125
2.808e-06,3.68
2.810e-06,3.92063
2.812e-06,3.71969
2.814e-06,3.88031
2.816e-06,3.8
2.818e-06,3.91469
2.820e-06,3.96031
2.822e-06,3.96
2.824e-06,4
2.826e-06,3.99906
2.828e-06,3.96
2.830e-06,4.03906
2.832e-06,4.07937
2.834e-06,4.12
2.836e-06,3.99719
2.838e-06,3.72031
2.840e-06,3.96156
2.842e-06,3.96094
2.844e-06,4.03125
2.846e-06,4.11781
2.848e-06,3.88
2.850e-06,4.16188
2.852e-06,4.07813
2.854e-06,3.99969
2.856e-06,4
2.858e-06,3.9975
2.860e-06,4.12
2.862e-06,4.07937
2.864e-06,4.16
2.866e-06,3.91844
2.868e-06,3.91969
2.870e-06,3.95875
2.872e-06,4.04
2.874e-06,4.03906
2.876e-06,4.11969
2.878e-06,3.99781
2.880e-06,4.00031
2.882e-06,4.07937
2.884e-06,4.15781
2.886e-06,4.16
2.888e-06,4.12031
2.890e-06,4.15906
2.892e-06,4.03969
2.894e-06,4.12
2.896e-06,4
2.898e-06,4.11906
2.900e-06,4.03969
2.902e-06,4.16063
2.904e-06,4.16031
2.906e-06,4.19969
2.908e-06,4.07937
2.910e-06,4.11781
2.912e-06,4.16
2.914e-06,4.12
2.916e-06,4.12094
2.918e-06,4.24
2.920e-06,4.15969
2.922e-06,4.20063
2.924e-06,4.08
2.926e-06,4.20031
2.928e-06,4.16219
2.930e-06,4.35969
2.932e-06,4.15813
2.934e-06,4.24219
2.936e-06,4.28344
2.938e-06,4.04063
2.940e-06,4.24094
2.942e-06,4.31906
